case_id,oracle_split,injection_mode,target_rgroup,forcefield_type,energy_original,energy_failed,energy_delta,energy_delta_percentile,energy_delta_strict_pass,energy_delta_outlier_flag,ligand_valid,ligand_internal_severe_clash_count,target_num_severe_pairs,max_clash_depth,visual_qc_recommended,sample_path,failed_ligand_sdf
case_001759,invalid_conformer,directed_clash,R2,MMFF,925794482830.757,931530614181.8851,5736131351.128174,0.9257425742574258,False,abs_delta_ge_p95_or_50,False,1,2,0.631202220916748,True,samples/case_001759.pkl,ligands/case_001759_failed.sdf
case_001812,supported_single_rgroup,directed_clash,R3,MMFF,928166074597.43,933835132226.9248,5669057629.494751,0.9251485148514852,False,abs_delta_ge_p95_or_50,True,0,1,0.6150133609771729,True,samples/case_001812.pkl,ligands/case_001812_failed.sdf
case_002475,near_miss_contact,torsion_perturb,R4,MMFF,471377798198.9425,477033885351.88245,5656087152.939941,0.9247524752475248,False,abs_delta_ge_p95_or_50,True,0,0,0.13370013236999512,True,samples/case_002475.pkl,ligands/case_002475_failed.sdf
case_002421,near_miss_contact,torsion_perturb,R4,MMFF,470441514654.983,476079769967.7478,5638255312.764832,0.9243564356435644,False,abs_delta_ge_p95_or_50,True,0,0,0.08954834938049316,True,samples/case_002421.pkl,ligands/case_002421_failed.sdf
case_001543,invalid_conformer,directed_clash,R2,MMFF,925255351893.3932,930871587538.5891,5616235645.195923,0.9237623762376238,False,abs_delta_ge_p95_or_50,False,1,2,0.5971047878265381,True,samples/case_001543.pkl,ligands/case_001543_failed.sdf
case_001531,invalid_conformer,easy_rotation,R2,MMFF,925255351893.3932,930871587538.5891,5616235645.195923,0.9237623762376238,False,abs_delta_ge_p95_or_50,False,1,2,0.5971047878265381,True,samples/case_001531.pkl,ligands/case_001531_failed.sdf
case_001693,invalid_conformer,easy_rotation,R2,MMFF,925470993775.9862,930938399678.278,5467405902.291748,0.922970297029703,False,abs_delta_ge_p95_or_50,False,1,2,0.6249842643737793,True,samples/case_001693.pkl,ligands/case_001693_failed.sdf
case_001705,invalid_conformer,directed_clash,R2,MMFF,925470993775.9862,930938399678.278,5467405902.291748,0.922970297029703,False,abs_delta_ge_p95_or_50,False,1,2,0.6249842643737793,True,samples/case_001705.pkl,ligands/case_001705_failed.sdf
case_002430,invalid_conformer,directed_clash,R4,MMFF,470441514654.983,475852605850.91284,5411091195.929871,0.9221782178217822,False,abs_delta_ge_p95_or_50,False,1,0,0.3473985195159912,True,samples/case_002430.pkl,ligands/case_002430_failed.sdf
case_002416,invalid_conformer,easy_rotation,R4,MMFF,470441514654.983,475852605850.91284,5411091195.929871,0.9221782178217822,False,abs_delta_ge_p95_or_50,False,1,0,0.3473985195159912,True,samples/case_002416.pkl,ligands/case_002416_failed.sdf
case_002469,supported_single_rgroup,easy_rotation,R4,MMFF,471377798198.9425,476407488686.1941,5029690487.251587,0.9213861386138614,False,abs_delta_ge_p95_or_50,True,0,1,1.135618805885315,True,samples/case_002469.pkl,ligands/case_002469_failed.sdf
case_002480,duplicate_removed,directed_clash,R4,MMFF,471377798198.9425,476407488686.1941,5029690487.251587,0.9213861386138614,False,abs_delta_ge_p95_or_50,True,0,1,1.135618805885315,True,samples/case_002480.pkl,ligands/case_002480_failed.sdf
case_002471,near_miss_contact,easy_rotation,R4,MMFF,471377798198.9425,476312981772.9203,4935183573.977783,0.9207920792079208,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_002471.pkl,ligands/case_002471_failed.sdf
case_001920,invalid_conformer,directed_clash,R2,MMFF,926184912800.5178,930863481963.0619,4678569162.544067,0.9201980198019802,False,abs_delta_ge_p95_or_50,False,2,2,0.6494033336639404,True,samples/case_001920.pkl,ligands/case_001920_failed.sdf
case_001909,invalid_conformer,easy_rotation,R2,MMFF,926184912800.5178,930863481963.0619,4678569162.544067,0.9201980198019802,False,abs_delta_ge_p95_or_50,False,2,2,0.6494033336639404,True,samples/case_001909.pkl,ligands/case_001909_failed.sdf
case_002428,invalid_conformer,directed_clash,R4,MMFF,470441514654.983,475090109973.2574,4648595318.274414,0.9196039603960396,False,abs_delta_ge_p95_or_50,False,1,1,0.9010317325592041,True,samples/case_002428.pkl,ligands/case_002428_failed.sdf
case_002137,supported_single_rgroup,directed_clash,R3,MMFF,929471115523.184,934035525144.9141,4564409621.730103,0.9192079207920792,False,abs_delta_ge_p95_or_50,True,0,1,0.5226931571960449,True,samples/case_002137.pkl,ligands/case_002137_failed.sdf
case_002179,invalid_conformer,easy_rotation,R3,MMFF,921470915586.231,925757412891.246,4286497305.0150146,0.9186138613861387,False,abs_delta_ge_p95_or_50,False,1,2,0.7382440567016602,True,samples/case_002179.pkl,ligands/case_002179_failed.sdf
case_002189,invalid_conformer,directed_clash,R3,MMFF,921470915586.231,925757412891.246,4286497305.0150146,0.9186138613861387,False,abs_delta_ge_p95_or_50,False,1,2,0.7382440567016602,True,samples/case_002189.pkl,ligands/case_002189_failed.sdf
case_002243,invalid_conformer,directed_clash,R3,MMFF,926880189897.7926,931088090912.1746,4207901014.381958,0.9178217821782179,False,abs_delta_ge_p95_or_50,False,1,4,0.7597126960754395,True,samples/case_002243.pkl,ligands/case_002243_failed.sdf
case_002233,invalid_conformer,easy_rotation,R3,MMFF,926880189897.7926,931088090912.1746,4207901014.381958,0.9178217821782179,False,abs_delta_ge_p95_or_50,False,1,4,0.7597126960754395,True,samples/case_002233.pkl,ligands/case_002233_failed.sdf
case_002298,invalid_conformer,directed_clash,R3,MMFF,926600409459.6487,930697747367.3646,4097337907.7159424,0.9170297029702971,False,abs_delta_ge_p95_or_50,False,1,2,0.6429696083068848,True,samples/case_002298.pkl,ligands/case_002298_failed.sdf
case_002287,invalid_conformer,easy_rotation,R3,MMFF,926600409459.6487,930697747367.3646,4097337907.7159424,0.9170297029702971,False,abs_delta_ge_p95_or_50,False,1,2,0.6429696083068848,True,samples/case_002287.pkl,ligands/case_002287_failed.sdf
case_002417,near_miss_contact,easy_rotation,R4,MMFF,470441514654.983,474323115497.3973,3881600842.4143066,0.9164356435643565,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_002417.pkl,ligands/case_002417_failed.sdf
case_002351,invalid_conformer,directed_clash,R2,MMFF,922050999583.6768,925239154861.1428,3188155277.4660645,0.9158415841584159,False,abs_delta_ge_p95_or_50,False,1,2,0.757637619972229,True,samples/case_002351.pkl,ligands/case_002351_failed.sdf
case_002341,invalid_conformer,easy_rotation,R2,MMFF,922050999583.6768,925239154861.1428,3188155277.4660645,0.9158415841584159,False,abs_delta_ge_p95_or_50,False,1,2,0.757637619972229,True,samples/case_002341.pkl,ligands/case_002341_failed.sdf
case_002427,duplicate_removed,directed_clash,R4,MMFF,470441514654.983,473490368756.7811,3048854101.7981567,0.9150495049504951,False,abs_delta_ge_p95_or_50,True,0,1,0.9648840427398682,True,samples/case_002427.pkl,ligands/case_002427_failed.sdf
case_002415,supported_single_rgroup,easy_rotation,R4,MMFF,470441514654.983,473490368756.7811,3048854101.7981567,0.9150495049504951,False,abs_delta_ge_p95_or_50,True,0,1,0.9648840427398682,True,samples/case_002415.pkl,ligands/case_002415_failed.sdf
case_001488,invalid_conformer,directed_clash,R2,MMFF,927352205829.1721,930375043845.8889,3022838016.716797,0.9142574257425743,False,abs_delta_ge_p95_or_50,False,1,2,0.5520691871643066,True,samples/case_001488.pkl,ligands/case_001488_failed.sdf
case_001477,invalid_conformer,easy_rotation,R2,MMFF,927352205829.1721,930375043845.8889,3022838016.716797,0.9142574257425743,False,abs_delta_ge_p95_or_50,False,1,2,0.5520691871643066,True,samples/case_001477.pkl,ligands/case_001477_failed.sdf
case_001595,invalid_conformer,directed_clash,R2,MMFF,930414698972.5945,933214705635.2294,2800006662.6348877,0.9134653465346535,False,abs_delta_ge_p95_or_50,False,1,1,0.613250732421875,True,samples/case_001595.pkl,ligands/case_001595_failed.sdf
case_001585,invalid_conformer,easy_rotation,R2,MMFF,930414698972.5945,933214705635.2294,2800006662.6348877,0.9134653465346535,False,abs_delta_ge_p95_or_50,False,1,1,0.613250732421875,True,samples/case_001585.pkl,ligands/case_001585_failed.sdf
case_001869,near_miss_contact,directed_clash,R2,MMFF,928548059444.3755,925926528616.0887,-2621530828.286743,0.9128712871287129,False,abs_delta_ge_p95_or_50,True,0,0,0.08804821968078613,True,samples/case_001869.pkl,ligands/case_001869_failed.sdf
case_002483,supported_single_rgroup,directed_clash,R4,MMFF,471377798198.9425,473943763903.7771,2565965704.8345947,0.9124752475247525,False,abs_delta_ge_p95_or_50,True,0,4,0.7555763721466064,True,samples/case_002483.pkl,ligands/case_002483_failed.sdf
case_002477,duplicate_removed,directed_clash,R4,MMFF,471377798198.9425,468966690516.2524,-2411107682.6901245,0.9118811881188119,False,abs_delta_ge_p95_or_50,True,0,3,1.8154538869857788,True,samples/case_002477.pkl,ligands/case_002477_failed.sdf
case_002467,global_pose_failure,easy_rotation,R4,MMFF,471377798198.9425,468966690516.2524,-2411107682.6901245,0.9118811881188119,False,abs_delta_ge_p95_or_50,True,0,3,1.8154538869857788,True,samples/case_002467.pkl,ligands/case_002467_failed.sdf
case_002082,invalid_conformer,directed_clash,R3,MMFF,925127458356.7124,927488830508.4258,2361372151.713379,0.9110891089108911,False,abs_delta_ge_p95_or_50,False,1,2,0.6016054153442383,True,samples/case_002082.pkl,ligands/case_002082_failed.sdf
case_002071,invalid_conformer,easy_rotation,R3,MMFF,925127458356.7124,927488830508.4258,2361372151.713379,0.9110891089108911,False,abs_delta_ge_p95_or_50,False,1,2,0.6016054153442383,True,samples/case_002071.pkl,ligands/case_002071_failed.sdf
case_002423,duplicate_removed,directed_clash,R4,MMFF,470441514654.983,468092679826.81635,-2348834828.166626,0.9102970297029703,False,abs_delta_ge_p95_or_50,True,0,3,1.7959240674972534,True,samples/case_002423.pkl,ligands/case_002423_failed.sdf
case_002413,global_pose_failure,easy_rotation,R4,MMFF,470441514654.983,468092679826.81635,-2348834828.166626,0.9102970297029703,False,abs_delta_ge_p95_or_50,True,0,3,1.7959240674972534,True,samples/case_002413.pkl,ligands/case_002413_failed.sdf
case_001963,invalid_conformer,easy_rotation,R2,MMFF,930469012202.6069,932794152895.0065,2325140692.399536,0.9095049504950495,False,abs_delta_ge_p95_or_50,False,1,1,0.6113071441650391,True,samples/case_001963.pkl,ligands/case_001963_failed.sdf
case_001973,invalid_conformer,directed_clash,R2,MMFF,930469012202.6069,932794152895.0065,2325140692.399536,0.9095049504950495,False,abs_delta_ge_p95_or_50,False,1,1,0.6113071441650391,True,samples/case_001973.pkl,ligands/case_001973_failed.sdf
case_002424,supported_single_rgroup,directed_clash,R4,MMFF,470441514654.983,468371571147.3165,-2069943507.6664429,0.9089108910891089,False,abs_delta_ge_p95_or_50,True,0,6,1.0759897232055664,True,samples/case_002424.pkl,ligands/case_002424_failed.sdf
case_000669,supported_single_rgroup,easy_rotation,R3,MMFF,53417904475.30941,51396007841.877815,-2021896633.4315948,0.9083168316831683,False,abs_delta_ge_p95_or_50,True,0,2,1.4662439823150635,True,samples/case_000669.pkl,ligands/case_000669_failed.sdf
case_000677,duplicate_removed,directed_clash,R3,MMFF,53417904475.30941,51396007841.877815,-2021896633.4315948,0.9083168316831683,False,abs_delta_ge_p95_or_50,True,0,2,1.4662439823150635,True,samples/case_000677.pkl,ligands/case_000677_failed.sdf
case_000680,supported_single_rgroup,directed_clash,R3,MMFF,53417904475.30941,51437178719.10023,-1980725756.2091827,0.9077227722772278,False,abs_delta_ge_p95_or_50,True,0,1,1.118388295173645,True,samples/case_000680.pkl,ligands/case_000680_failed.sdf
case_000731,duplicate_removed,directed_clash,R3,MMFF,51121504008.45543,49152215131.07891,-1969288877.3765182,0.9071287128712872,False,abs_delta_ge_p95_or_50,True,0,1,1.4152013063430786,True,samples/case_000731.pkl,ligands/case_000731_failed.sdf
case_000723,supported_single_rgroup,easy_rotation,R3,MMFF,51121504008.45543,49152215131.07891,-1969288877.3765182,0.9071287128712872,False,abs_delta_ge_p95_or_50,True,0,1,1.4152013063430786,True,samples/case_000723.pkl,ligands/case_000723_failed.sdf
case_002081,supported_single_rgroup,directed_clash,R3,MMFF,925127458356.7124,923187087644.1077,-1940370712.6047363,0.9065346534653466,False,abs_delta_ge_p95_or_50,True,0,1,0.6784313917160034,True,samples/case_002081.pkl,ligands/case_002081_failed.sdf
case_000790,duplicate_removed,directed_clash,R3,MMFF,53834364216.84068,51904319075.2259,-1930045141.6147842,0.905940594059406,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000790.pkl,ligands/case_000790_failed.sdf
case_000777,near_miss_contact,easy_rotation,R3,MMFF,53834364216.84068,51904319075.2259,-1930045141.6147842,0.905940594059406,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000777.pkl,ligands/case_000777_failed.sdf
case_000732,supported_single_rgroup,directed_clash,R3,MMFF,51121504008.45543,49270701572.52401,-1850802435.9314194,0.9053465346534654,False,abs_delta_ge_p95_or_50,True,0,1,1.3857485055923462,True,samples/case_000732.pkl,ligands/case_000732_failed.sdf
case_000792,near_miss_contact,directed_clash,R3,MMFF,53834364216.84068,51993673934.029144,-1840690282.8115387,0.904950495049505,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000792.pkl,ligands/case_000792_failed.sdf
case_000683,supported_single_rgroup,directed_clash,R3,MMFF,53417904475.30941,51612720784.889534,-1805183690.419876,0.9045544554455446,False,abs_delta_ge_p95_or_50,True,0,1,1.0163486003875732,True,samples/case_000683.pkl,ligands/case_000683_failed.sdf
case_002479,supported_single_rgroup,directed_clash,R4,MMFF,471377798198.9425,469597703600.2543,-1780094598.6882324,0.9041584158415842,False,abs_delta_ge_p95_or_50,True,0,1,0.8524742126464844,True,samples/case_002479.pkl,ligands/case_002479_failed.sdf
case_000791,near_miss_contact,directed_clash,R3,MMFF,53834364216.84068,52060803537.94045,-1773560678.9002304,0.9037623762376238,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000791.pkl,ligands/case_000791_failed.sdf
case_001976,near_miss_contact,directed_clash,R2,MMFF,930469012202.6069,928742976542.54,-1726035660.0668945,0.9033663366336634,False,abs_delta_ge_p95_or_50,True,0,0,0.1843559741973877,True,samples/case_001976.pkl,ligands/case_001976_failed.sdf
case_002478,supported_single_rgroup,directed_clash,R4,MMFF,471377798198.9425,469651848464.36237,-1725949734.5801392,0.902970297029703,False,abs_delta_ge_p95_or_50,True,0,6,1.1347038745880127,True,samples/case_002478.pkl,ligands/case_002478_failed.sdf
case_000668,near_miss_contact,easy_rotation,R3,MMFF,53417904475.30941,51726858506.92365,-1691045968.3857574,0.9025742574257426,False,abs_delta_ge_p95_or_50,True,0,0,0.3203141689300537,True,samples/case_000668.pkl,ligands/case_000668_failed.sdf
case_001487,invalid_conformer,directed_clash,R2,MMFF,927352205829.1721,925665021890.129,-1687183939.0430908,0.9021782178217822,False,abs_delta_ge_p95_or_50,False,1,1,0.6295995712280273,True,samples/case_001487.pkl,ligands/case_001487_failed.sdf
case_002356,invalid_conformer,directed_clash,R2,MMFF,922050999583.6768,920376646574.9692,-1674353008.7075195,0.9017821782178218,False,abs_delta_ge_p95_or_50,False,1,0,0.15639424324035645,True,samples/case_002356.pkl,ligands/case_002356_failed.sdf
case_002425,supported_single_rgroup,directed_clash,R4,MMFF,470441514654.983,468849672502.64606,-1591842152.336914,0.9013861386138614,False,abs_delta_ge_p95_or_50,True,0,1,0.8541332483291626,True,samples/case_002425.pkl,ligands/case_002425_failed.sdf
case_000789,duplicate_removed,directed_clash,R3,MMFF,53834364216.84068,52308401436.29152,-1525962780.5491638,0.9007920792079208,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000789.pkl,ligands/case_000789_failed.sdf
case_000776,near_miss_contact,easy_rotation,R3,MMFF,53834364216.84068,52308401436.29152,-1525962780.5491638,0.9007920792079208,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000776.pkl,ligands/case_000776_failed.sdf
case_000724,supported_single_rgroup,easy_rotation,R3,MMFF,51121504008.45543,49612699071.49228,-1508804936.96315,0.9001980198019802,False,abs_delta_ge_p95_or_50,True,0,2,0.711815595626831,True,samples/case_000724.pkl,ligands/case_000724_failed.sdf
case_000722,supported_single_rgroup,easy_rotation,R3,MMFF,51121504008.45543,49636959028.85615,-1484544979.5992813,0.8996039603960396,False,abs_delta_ge_p95_or_50,True,0,1,0.7194931507110596,True,samples/case_000722.pkl,ligands/case_000722_failed.sdf
case_000737,duplicate_removed,directed_clash,R3,MMFF,51121504008.45543,49636959028.85615,-1484544979.5992813,0.8996039603960396,False,abs_delta_ge_p95_or_50,True,0,1,0.7194931507110596,True,samples/case_000737.pkl,ligands/case_000737_failed.sdf
case_000778,near_miss_contact,easy_rotation,R3,MMFF,53834364216.84068,52427040121.835915,-1407324095.0047684,0.899009900990099,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000778.pkl,ligands/case_000778_failed.sdf
case_000670,supported_single_rgroup,easy_rotation,R3,MMFF,53417904475.30941,52037109532.546646,-1380794942.762764,0.8986138613861386,False,abs_delta_ge_p95_or_50,True,0,1,0.4876539707183838,True,samples/case_000670.pkl,ligands/case_000670_failed.sdf
case_000614,near_miss_contact,easy_rotation,R3,MMFF,52412253557.99005,53772978045.62625,1360724487.6362,0.8982178217821782,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000614.pkl,ligands/case_000614_failed.sdf
case_001855,invalid_conformer,easy_rotation,R2,MMFF,928548059444.3755,929898900683.2988,1350841238.9233398,0.8976237623762376,False,abs_delta_ge_p95_or_50,False,1,1,0.6990010738372803,True,samples/case_001855.pkl,ligands/case_001855_failed.sdf
case_001865,invalid_conformer,directed_clash,R2,MMFF,928548059444.3755,929898900683.2988,1350841238.9233398,0.8976237623762376,False,abs_delta_ge_p95_or_50,False,1,1,0.6990010738372803,True,samples/case_001865.pkl,ligands/case_001865_failed.sdf
case_001599,invalid_conformer,directed_clash,R2,MMFF,930414698972.5945,929082872294.0148,-1331826678.579712,0.897029702970297,False,abs_delta_ge_p95_or_50,False,1,0,0.26003265380859375,True,samples/case_001599.pkl,ligands/case_001599_failed.sdf
case_000626,near_miss_contact,directed_clash,R3,MMFF,52412253557.99005,53696532469.84524,1284278911.8551865,0.8966336633663367,False,abs_delta_ge_p95_or_50,True,0,0,0.08201956748962402,True,samples/case_000626.pkl,ligands/case_000626_failed.sdf
case_000681,supported_single_rgroup,directed_clash,R3,MMFF,53417904475.30941,52196936923.6446,-1220967551.6648102,0.8962376237623763,False,abs_delta_ge_p95_or_50,True,0,1,0.8764257431030273,True,samples/case_000681.pkl,ligands/case_000681_failed.sdf
case_002190,supported_single_rgroup,directed_clash,R3,MMFF,921470915586.231,920279142434.1592,-1191773152.0717773,0.8958415841584159,False,abs_delta_ge_p95_or_50,True,0,1,0.725527286529541,True,samples/case_002190.pkl,ligands/case_002190_failed.sdf
case_000625,near_miss_contact,directed_clash,R3,MMFF,52412253557.99005,53580513926.708664,1168260368.7186127,0.8954455445544555,False,abs_delta_ge_p95_or_50,True,0,0,0.08953976631164551,True,samples/case_000625.pkl,ligands/case_000625_failed.sdf
case_002245,near_miss_contact,directed_clash,R3,MMFF,926880189897.7926,925780179643.5013,-1100010254.2912598,0.8950495049504951,False,abs_delta_ge_p95_or_50,True,0,0,0.3310420513153076,True,samples/case_002245.pkl,ligands/case_002245_failed.sdf
case_002429,supported_single_rgroup,directed_clash,R4,MMFF,470441514654.983,471485019442.8267,1043504787.84375,0.8946534653465347,False,abs_delta_ge_p95_or_50,True,0,4,0.6969931125640869,True,samples/case_002429.pkl,ligands/case_002429_failed.sdf
case_000738,supported_single_rgroup,directed_clash,R3,MMFF,51121504008.45543,50096186190.95704,-1025317817.4983902,0.8942574257425743,False,abs_delta_ge_p95_or_50,True,0,2,0.643517017364502,True,samples/case_000738.pkl,ligands/case_000738_failed.sdf
case_000733,supported_single_rgroup,directed_clash,R3,MMFF,51121504008.45543,50124967749.33565,-996536259.1197815,0.8938613861386139,False,abs_delta_ge_p95_or_50,True,0,2,1.1048005819320679,True,samples/case_000733.pkl,ligands/case_000733_failed.sdf
case_002297,supported_single_rgroup,directed_clash,R3,MMFF,926600409459.6487,925613619178.9708,-986790280.6778564,0.8934653465346535,False,abs_delta_ge_p95_or_50,True,0,1,0.5675723552703857,True,samples/case_002297.pkl,ligands/case_002297_failed.sdf
case_000623,duplicate_removed,directed_clash,R3,MMFF,52412253557.99005,53374364839.85525,962111281.8651962,0.8928712871287129,False,abs_delta_ge_p95_or_50,True,0,0,0.26242971420288086,True,samples/case_000623.pkl,ligands/case_000623_failed.sdf
case_000613,near_miss_contact,easy_rotation,R3,MMFF,52412253557.99005,53374364839.85525,962111281.8651962,0.8928712871287129,False,abs_delta_ge_p95_or_50,True,0,0,0.26242971420288086,True,samples/case_000613.pkl,ligands/case_000613_failed.sdf
case_001919,invalid_conformer,directed_clash,R2,MMFF,926184912800.5178,925319989098.3387,-864923702.1790771,0.8922772277227723,False,abs_delta_ge_p95_or_50,False,1,1,0.581099271774292,True,samples/case_001919.pkl,ligands/case_001919_failed.sdf
case_000682,supported_single_rgroup,directed_clash,R3,MMFF,53417904475.30941,52564972454.11799,-852932021.1914215,0.8918811881188119,False,abs_delta_ge_p95_or_50,True,0,2,0.853246808052063,True,samples/case_000682.pkl,ligands/case_000682_failed.sdf
case_002139,invalid_conformer,directed_clash,R3,MMFF,929471115523.184,930309477219.0369,838361695.8529053,0.8914851485148515,False,abs_delta_ge_p95_or_50,False,1,1,0.4389383792877197,True,samples/case_002139.pkl,ligands/case_002139_failed.sdf
case_002426,invalid_conformer,directed_clash,R4,MMFF,470441514654.983,469612042468.97064,-829472186.0123291,0.8908910891089109,False,abs_delta_ge_p95_or_50,False,1,3,1.026904821395874,True,samples/case_002426.pkl,ligands/case_002426_failed.sdf
case_002414,invalid_conformer,easy_rotation,R4,MMFF,470441514654.983,469612042468.97064,-829472186.0123291,0.8908910891089109,False,abs_delta_ge_p95_or_50,False,1,3,1.026904821395874,True,samples/case_002414.pkl,ligands/case_002414_failed.sdf
case_000624,duplicate_removed,directed_clash,R3,MMFF,52412253557.99005,53177134895.87173,764881337.8816757,0.8900990099009901,False,abs_delta_ge_p95_or_50,True,0,0,0.26004886627197266,True,samples/case_000624.pkl,ligands/case_000624_failed.sdf
case_000615,near_miss_contact,easy_rotation,R3,MMFF,52412253557.99005,53177134895.87173,764881337.8816757,0.8900990099009901,False,abs_delta_ge_p95_or_50,True,0,0,0.26004886627197266,True,samples/case_000615.pkl,ligands/case_000615_failed.sdf
case_000667,supported_single_rgroup,easy_rotation,R3,MMFF,53417904475.30941,52729322066.444435,-688582408.864975,0.8893069306930693,False,abs_delta_ge_p95_or_50,True,0,1,1.0247688293457031,True,samples/case_000667.pkl,ligands/case_000667_failed.sdf
case_000678,duplicate_removed,directed_clash,R3,MMFF,53417904475.30941,52729322066.444435,-688582408.864975,0.8893069306930693,False,abs_delta_ge_p95_or_50,True,0,1,1.0247688293457031,True,samples/case_000678.pkl,ligands/case_000678_failed.sdf
case_000785,duplicate_removed,directed_clash,R3,MMFF,53834364216.84068,53270183568.83769,-564180648.0029907,0.8885148514851485,False,abs_delta_ge_p95_or_50,True,0,0,0.33365774154663086,True,samples/case_000785.pkl,ligands/case_000785_failed.sdf
case_000775,near_miss_contact,easy_rotation,R3,MMFF,53834364216.84068,53270183568.83769,-564180648.0029907,0.8885148514851485,False,abs_delta_ge_p95_or_50,True,0,0,0.33365774154663086,True,samples/case_000775.pkl,ligands/case_000775_failed.sdf
case_001708,invalid_conformer,directed_clash,R2,MMFF,925470993775.9862,924912950030.292,-558043745.6942139,0.8879207920792079,False,abs_delta_ge_p95_or_50,False,1,0,0.1838061809539795,True,samples/case_001708.pkl,ligands/case_001708_failed.sdf
case_000617,near_miss_contact,easy_rotation,R3,MMFF,52412253557.99005,51858899262.51241,-553354295.4776382,0.8873267326732673,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000617.pkl,ligands/case_000617_failed.sdf
case_000628,duplicate_removed,directed_clash,R3,MMFF,52412253557.99005,51858899262.51241,-553354295.4776382,0.8873267326732673,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000628.pkl,ligands/case_000628_failed.sdf
case_001453,global_pose_failure,directed_clash,R2,MMFF,9082218863.618261,8549069899.8641815,-533148963.7540798,0.8867326732673267,False,abs_delta_ge_p95_or_50,True,0,6,1.675337314605713,True,samples/case_001453.pkl,ligands/case_001453_failed.sdf
case_000725,supported_single_rgroup,easy_rotation,R3,MMFF,51121504008.45543,50596672553.51741,-524831454.9380188,0.8861386138613861,False,abs_delta_ge_p95_or_50,True,0,1,1.0681792497634888,True,samples/case_000725.pkl,ligands/case_000725_failed.sdf
case_000734,duplicate_removed,directed_clash,R3,MMFF,51121504008.45543,50596672553.51741,-524831454.9380188,0.8861386138613861,False,abs_delta_ge_p95_or_50,True,0,1,1.0681792497634888,True,samples/case_000734.pkl,ligands/case_000734_failed.sdf
case_001443,invalid_conformer,easy_rotation,R2,MMFF,9082218863.618261,8572919462.871984,-509299400.7462778,0.8853465346534654,False,abs_delta_ge_p95_or_50,False,2,5,1.0666563510894775,True,samples/case_001443.pkl,ligands/case_001443_failed.sdf
case_001456,invalid_conformer,directed_clash,R2,MMFF,9082218863.618261,8572919462.871984,-509299400.7462778,0.8853465346534654,False,abs_delta_ge_p95_or_50,False,2,5,1.0666563510894775,True,samples/case_001456.pkl,ligands/case_001456_failed.sdf
case_000721,supported_single_rgroup,easy_rotation,R3,MMFF,51121504008.45543,50622263453.612946,-499240554.8424835,0.8845544554455446,False,abs_delta_ge_p95_or_50,True,0,2,0.9380248785018921,True,samples/case_000721.pkl,ligands/case_000721_failed.sdf
case_000736,duplicate_removed,directed_clash,R3,MMFF,51121504008.45543,50622263453.612946,-499240554.8424835,0.8845544554455446,False,abs_delta_ge_p95_or_50,True,0,2,0.9380248785018921,True,samples/case_000736.pkl,ligands/case_000736_failed.sdf
case_000630,near_miss_contact,directed_clash,R3,MMFF,52412253557.99005,52901936320.91243,489682762.92237854,0.883960396039604,False,abs_delta_ge_p95_or_50,True,0,0,0.0,True,samples/case_000630.pkl,ligands/case_000630_failed.sdf
case_001452,invalid_conformer,directed_clash,R2,MMFF,9082218863.618261,8600098039.31364,-482120824.30462074,0.8833663366336634,False,abs_delta_ge_p95_or_50,False,1,3,1.840791940689087,True,samples/case_001452.pkl,ligands/case_001452_failed.sdf
case_001442,invalid_conformer,easy_rotation,R2,MMFF,9082218863.618261,8600098039.31364,-482120824.30462074,0.8833663366336634,False,abs_delta_ge_p95_or_50,False,1,3,1.840791940689087,True,samples/case_001442.pkl,ligands/case_001442_failed.sdf
case_001545,invalid_conformer,directed_clash,R2,MMFF,925255351893.3932,924816182907.5591,-439168985.83410645,0.8827722772277228,False,abs_delta_ge_p95_or_50,False,1,0,0.2231597900390625,True,samples/case_001545.pkl,ligands/case_001545_failed.sdf
case_000786,duplicate_removed,directed_clash,R3,MMFF,53834364216.84068,53395293232.89706,-439070983.9436264,0.8821782178217822,False,abs_delta_ge_p95_or_50,True,0,0,0.26080322265625,True,samples/case_000786.pkl,ligands/case_000786_failed.sdf
case_000779,near_miss_contact,easy_rotation,R3,MMFF,53834364216.84068,53395293232.89706,-439070983.9436264,0.8821782178217822,False,abs_delta_ge_p95_or_50,True,0,0,0.26080322265625,True,samples/case_000779.pkl,ligands/case_000779_failed.sdf
