case_id,view,angle,script_path,image_path,status,returncode,stderr_tail,camera_score,camera_focus,camera_target,camera_target_mode,displacement_axis_angle_degrees,displacement_axis_angle_gate_pass,ligand_occluded_fraction,center_line_blocked,camera_direction,camera_selection_tier,candidate_directions,interest_occluded_fraction,key_occluded_fraction,projection_area_score,interest_area_score,render_action
case_000717,clash_pair_vdw,clear_01,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_01.png,rendered,0,,5.445987,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,68.655182,True,0.441176,False,"0.565677,0.774414,-0.283358",fallback,1024,0.597826,0.689655,0.407056,0.544483,existing_before_incremental
case_000717,clash_pair_vdw,clear_02,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_02.png,rendered,0,,3.71205,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,66.259007,True,0.529412,False,"-0.902014,-0.209961,0.377210",fallback,1024,0.608696,0.655172,0.325175,0.472734,existing_before_incremental
case_000717,clash_pair_vdw,clear_03,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_03.png,rendered,0,,3.671415,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,71.067879,True,0.529412,False,"-0.941430,-0.143555,0.305127",fallback,1024,0.619565,0.672414,0.373013,0.515275,existing_before_incremental
case_000717,clash_pair_vdw,clear_04,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_04.png,rendered,0,,1.473493,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,57.4811,True,0.676471,True,"-0.795225,-0.342773,0.500123",fallback,1024,0.684783,0.689655,0.346062,0.416608,existing_before_incremental
case_000717,clash_pair_vdw,clear_05,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_05.png,rendered,0,,5.099336,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,31.640803,True,0.705882,False,"-0.275249,-0.354492,-0.893629",score_only,1024,0.804348,0.862069,0.885924,0.972484,existing_before_incremental
case_000717,clash_pair_vdw,clear_06,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_06.png,rendered,0,,4.882227,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,33.77619,True,0.735294,False,"0.188118,-0.602539,0.775602",score_only,1024,0.771739,0.793103,0.905151,0.921866,existing_before_incremental
case_000717,clash_pair_vdw,clear_07,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_07.png,rendered,0,,4.484114,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,86.394904,True,0.823529,False,"-0.380485,-0.911133,-0.158328",score_only,1024,0.804348,0.793103,0.843944,0.804794,existing_before_incremental
case_000717,clash_pair_vdw,clear_08,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_08.png,rendered,0,,4.079879,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,32.077711,True,0.941176,False,"0.043536,0.440430,0.896731",score_only,1024,0.913043,0.896552,0.820852,0.893535,existing_before_incremental
case_000717,clash_pair_vdw,clear_09,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_09.png,rendered,0,,3.08714,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,74.333774,True,0.882353,False,"0.928575,-0.274414,0.249891",score_only,1024,0.891304,0.896552,0.653765,0.684468,existing_before_incremental
case_000717,clash_pair_vdw,clear_10,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_10.png,rendered,0,,2.085529,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,37.738464,True,0.852941,True,"-0.318711,0.596680,-0.736476",score_only,1024,0.836957,0.827586,0.805744,0.843168,existing_before_incremental
case_000717,clash_pair_vdw,clear_11,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_11.png,rendered,0,,0.742225,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,85.892495,True,0.823529,True,"-0.240666,0.956055,0.167449",score_only,1024,0.836957,0.844828,0.394655,0.506626,existing_before_incremental
case_000717,clash_pair_vdw,clear_12,runs/phase2_visual_qc/case_000717/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/clash_pair_vdw_clear_12.png,rendered,0,,0.433215,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,39.118865,True,0.970588,True,"0.629565,-0.012695,-0.776844",score_only,1024,0.978261,0.982759,0.468969,0.483642,existing_before_incremental
case_000717,ligand_delta,clear_01,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_01.png,rendered,0,,6.0,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,40.064084,True,0.0,False,"0.074822,0.713867,-0.696272",strict,1024,0.0,0.0,1.0,1.0,existing_before_incremental
case_000717,ligand_delta,clear_02,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_02.png,rendered,0,,5.989393,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,41.448157,True,0.0,False,"-0.111864,-0.725586,0.678978",strict,1024,0.0,0.0,0.998232,0.998232,existing_before_incremental
case_000717,ligand_delta,clear_03,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_03.png,rendered,0,,5.641984,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,67.948841,True,0.0,False,"0.707941,0.553711,0.438433",strict,1024,0.0,0.0,0.940331,0.940331,existing_before_incremental
case_000717,ligand_delta,clear_04,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_04.png,rendered,0,,5.637285,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,67.129018,True,0.0,False,"-0.744184,-0.497070,-0.446219",strict,1024,0.0,0.0,0.939548,0.939548,existing_before_incremental
case_000717,ligand_delta,clear_05,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_05.png,rendered,0,,5.523764,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,33.207653,True,0.0,False,"0.539952,-0.131836,0.831307",strict,1024,0.0,0.0,0.920627,0.920627,existing_before_incremental
case_000717,ligand_delta,clear_06,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_06.png,rendered,0,,5.475698,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,32.15036,True,0.0,False,"-0.517433,0.182617,-0.836011",strict,1024,0.0,0.0,0.912616,0.912616,existing_before_incremental
case_000717,ligand_delta,clear_07,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_07.png,rendered,0,,5.290399,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,87.788753,True,0.0,False,"0.170449,0.983398,0.062248",strict,1024,0.0,0.0,0.881733,0.881733,existing_before_incremental
case_000717,ligand_delta,clear_08,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_08.png,rendered,0,,5.275993,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,87.94669,True,0.0,False,"-0.200601,-0.977539,-0.064627",strict,1024,0.0,0.0,0.879332,0.879332,existing_before_incremental
case_000717,ligand_delta,clear_09,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_09.png,rendered,0,,4.907741,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,31.751783,True,0.0,False,"-0.028157,-0.436523,-0.899252",strict,1024,0.0,0.0,0.817957,0.817957,existing_before_incremental
case_000717,ligand_delta,clear_10,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_10.png,rendered,0,,4.624569,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,36.282968,True,0.0,False,"-0.029431,0.506836,0.861540",strict,1024,0.0,0.0,0.770761,0.770761,existing_before_incremental
case_000717,ligand_delta,clear_11,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_11.png,rendered,0,,3.970502,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,75.940951,True,0.0,False,"0.522578,-0.836914,0.162747",strict,1024,0.0,0.0,0.66175,0.66175,existing_before_incremental
case_000717,ligand_delta,clear_12,runs/phase2_visual_qc/case_000717/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/ligand_delta_clear_12.png,rendered,0,,3.808202,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,80.753698,True,0.0,False,"-0.570173,0.817383,-0.082387",strict,1024,0.0,0.0,0.6347,0.6347,existing_before_incremental
case_000717,overlay_sticks,clear_01,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_01.png,rendered,0,,8.298184,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,78.555704,True,0.602941,False,"0.008629,0.995117,-0.098323",fallback,1024,0.565657,0.0,0.858525,0.858525,existing_before_incremental
case_000717,overlay_sticks,clear_02,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_02.png,rendered,0,,8.120498,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,31.640803,True,0.705882,False,"-0.275249,-0.354492,-0.893629",fallback,1024,0.676768,0.0,0.885924,0.885924,existing_before_incremental
case_000717,overlay_sticks,clear_03,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_03.png,rendered,0,,7.173682,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,79.697776,True,0.588235,False,"0.123341,0.989258,-0.078460",fallback,1024,0.555556,0.0,0.444349,0.444349,existing_before_incremental
case_000717,overlay_sticks,clear_04,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_04.png,rendered,0,,5.865398,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,82.981753,True,0.735294,False,"-0.130269,0.991211,-0.023043",fallback,1024,0.727273,0.5,0.804222,0.804222,existing_before_incremental
case_000717,overlay_sticks,clear_05,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_05.png,rendered,0,,5.815426,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,52.78116,True,0.602941,False,"0.279119,-0.801758,0.528467",fallback,1024,0.606061,0.5,0.694419,0.694419,existing_before_incremental
case_000717,overlay_sticks,clear_06,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_06.png,rendered,0,,5.772677,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,81.453602,True,0.573529,False,"0.222800,0.973633,-0.048982",fallback,1024,0.565657,0.5,0.614843,0.614843,existing_before_incremental
case_000717,overlay_sticks,clear_07,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_07.png,rendered,0,,5.635537,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,73.405372,True,0.617647,False,"0.188820,0.963867,-0.187901",fallback,1024,0.585859,0.5,0.600176,0.600176,existing_before_incremental
case_000717,overlay_sticks,clear_08,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_08.png,rendered,0,,5.474485,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,73.737771,True,0.529412,False,"-0.960101,0.030273,0.278009",fallback,1024,0.474747,0.0,0.361487,0.361487,existing_before_incremental
case_000717,overlay_sticks,clear_09,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_09.png,rendered,0,,5.384437,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,40.813526,True,0.75,True,"0.341568,-0.627930,0.699311",fallback,1024,0.717172,0.0,0.769671,0.769671,existing_before_incremental
case_000717,overlay_sticks,clear_10,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_10.png,rendered,0,,5.224906,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,71.147528,True,0.441176,False,"0.410283,0.881836,-0.232450",fallback,1024,0.414141,0.5,0.441476,0.441476,existing_before_incremental
case_000717,overlay_sticks,clear_11,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_11.png,rendered,0,,5.213693,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,68.628477,True,0.588235,False,"-0.933687,-0.036133,0.356261",fallback,1024,0.525253,0.0,0.301,0.301,existing_before_incremental
case_000717,overlay_sticks,clear_12,runs/phase2_visual_qc/case_000717/scripts/overlay_sticks_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_sticks_clear_12.png,rendered,0,,5.171334,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,58.774981,True,0.691176,False,"-0.850489,-0.168945,0.498123",fallback,1024,0.636364,0.0,0.323019,0.323019,existing_before_incremental
case_000717,overlay_surface,clear_01,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_01.png,rendered,0,,3.992705,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,68.655182,True,0.441176,False,"0.565677,0.774414,-0.283358",fallback,1024,0.472222,0.472222,0.425749,0.425749,existing_before_incremental
case_000717,overlay_surface,clear_02,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_02.png,rendered,0,,3.919602,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,71.147528,True,0.441176,False,"0.410283,0.881836,-0.232450",fallback,1024,0.444444,0.444444,0.441476,0.441476,existing_before_incremental
case_000717,overlay_surface,clear_03,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_03.png,rendered,0,,3.606929,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,63.641822,True,0.529412,False,"0.703225,0.600586,-0.380488",fallback,1024,0.555556,0.555556,0.404402,0.404402,existing_before_incremental
case_000717,overlay_surface,clear_04,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_04.png,rendered,0,,3.423289,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,63.827439,True,0.558824,False,"0.603146,0.708008,-0.367341",fallback,1024,0.583333,0.583333,0.433873,0.433873,existing_before_incremental
case_000717,overlay_surface,clear_05,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_05.png,rendered,0,,3.33784,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,78.555704,True,0.602941,False,"0.008629,0.995117,-0.098323",fallback,1024,0.569444,0.569444,0.858525,0.858525,existing_before_incremental
case_000717,overlay_surface,clear_06,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_06.png,rendered,0,,3.31756,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,81.453602,True,0.573529,False,"0.222800,0.973633,-0.048982",fallback,1024,0.569444,0.569444,0.614843,0.614843,existing_before_incremental
case_000717,overlay_surface,clear_07,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_07.png,rendered,0,,3.170831,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,76.68756,True,0.558824,False,"0.288267,0.948242,-0.133187",fallback,1024,0.555556,0.555556,0.413586,0.413586,existing_before_incremental
case_000717,overlay_surface,clear_08,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_08.png,rendered,0,,3.037498,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,73.405372,True,0.617647,False,"0.188820,0.963867,-0.187901",fallback,1024,0.611111,0.611111,0.600176,0.600176,existing_before_incremental
case_000717,overlay_surface,clear_09,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_09.png,rendered,0,,2.943695,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,79.697776,True,0.588235,False,"0.123341,0.989258,-0.078460",fallback,1024,0.555556,0.555556,0.444349,0.444349,existing_before_incremental
case_000717,overlay_surface,clear_10,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_10.png,rendered,0,,2.929294,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,52.78116,True,0.602941,False,"0.279119,-0.801758,0.528467",fallback,1024,0.597222,0.597222,0.694419,0.694419,existing_before_incremental
case_000717,overlay_surface,clear_11,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_11.png,rendered,0,,2.79167,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,70.914894,True,0.647059,False,"0.306799,0.922852,-0.232850",fallback,1024,0.638889,0.638889,0.456263,0.456263,existing_before_incremental
case_000717,overlay_surface,clear_12,runs/phase2_visual_qc/case_000717/scripts/overlay_surface_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000717/images/overlay_surface_clear_12.png,rendered,0,,1.854686,"38.340148,49.523204,18.831626","38.340148,49.523204,18.831626",rgroup_displacement_midpoint,73.737771,True,0.529412,False,"-0.960101,0.030273,0.278009",fallback,1024,0.5,0.5,0.361487,0.361487,existing_before_incremental
case_000718,clash_pair_vdw,clear_01,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_01.png,rendered,0,,5.506213,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,51.341384,True,0.441176,False,"0.565677,0.774414,-0.283358",fallback,1024,0.586957,0.672414,0.412665,0.544483,existing_before_incremental
case_000718,clash_pair_vdw,clear_02,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_02.png,rendered,0,,3.718111,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,67.094233,True,0.529412,False,"-0.902014,-0.209961,0.377210",fallback,1024,0.608696,0.655172,0.3257,0.472734,existing_before_incremental
case_000718,clash_pair_vdw,clear_03,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_03.png,rendered,0,,3.675052,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,65.86718,True,0.529412,False,"-0.941430,-0.143555,0.305127",fallback,1024,0.619565,0.672414,0.373615,0.515275,existing_before_incremental
case_000718,clash_pair_vdw,clear_04,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_04.png,rendered,0,,3.176233,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,70.637739,True,0.705882,True,"0.274498,0.110352,-0.955235",fallback,1024,0.684783,0.672414,0.769732,0.777511,existing_before_incremental
case_000718,clash_pair_vdw,clear_05,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_05.png,rendered,0,,1.487276,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,69.668006,True,0.676471,True,"-0.795225,-0.342773,0.500123",fallback,1024,0.684783,0.689655,0.350674,0.416608,existing_before_incremental
case_000718,clash_pair_vdw,clear_06,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_06.png,rendered,0,,4.863506,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,80.855499,True,0.735294,False,"0.188118,-0.602539,0.775602",score_only,1024,0.771739,0.793103,0.903505,0.921866,existing_before_incremental
case_000718,clash_pair_vdw,clear_07,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_07.png,rendered,0,,4.111099,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,35.57357,True,0.941176,False,"0.043536,0.440430,0.896731",score_only,1024,0.913043,0.896552,0.820138,0.893535,existing_before_incremental
case_000718,clash_pair_vdw,clear_08,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_08.png,rendered,0,,3.938086,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,35.985999,True,0.911765,False,"-0.345070,-0.936523,-0.062052",score_only,1024,0.934783,0.948276,0.820265,0.903081,existing_before_incremental
case_000718,clash_pair_vdw,clear_09,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_09.png,rendered,0,,3.075615,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,63.00668,True,0.882353,False,"0.928575,-0.274414,0.249891",score_only,1024,0.891304,0.896552,0.653787,0.684468,existing_before_incremental
case_000718,clash_pair_vdw,clear_10,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_10.png,rendered,0,,2.268195,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,36.219186,True,0.852941,True,"-0.618745,-0.057617,-0.783476",score_only,1024,0.869565,0.87931,0.91255,0.954403,existing_before_incremental
case_000718,clash_pair_vdw,clear_11,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_11.png,rendered,0,,1.13513,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,61.734088,True,0.764706,True,"-0.328758,0.940430,0.086660",score_only,1024,0.836957,0.87931,0.531754,0.716464,existing_before_incremental
case_000718,clash_pair_vdw,clear_12,runs/phase2_visual_qc/case_000718/scripts/clash_pair_vdw_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/clash_pair_vdw_clear_12.png,rendered,0,,0.144742,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,62.26814,True,0.852941,True,"0.509333,-0.682617,-0.524036",score_only,1024,0.902174,0.931034,0.396157,0.393029,existing_before_incremental
case_000718,ligand_delta,clear_01,runs/phase2_visual_qc/case_000718/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/ligand_delta_clear_01.png,rendered,0,,6.0,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,84.590545,True,0.0,False,"0.074822,0.713867,-0.696272",strict,1024,0.0,0.0,1.0,1.0,existing_before_incremental
case_000718,ligand_delta,clear_02,runs/phase2_visual_qc/case_000718/scripts/ligand_delta_clear_01_clear_12.cxc,runs/phase2_visual_qc/case_000718/images/ligand_delta_clear_02.png,rendered,0,,5.99147,"38.344173,49.526061,18.857889","38.344173,49.526061,18.857889",rgroup_displacement_midpoint,82.477245,True,0.0,False,"-0.111864,-0.725586,0.678978",strict,1024,0.0,0.0,0.998578,0.998578,existing_before_incremental
